Rank,Ranking,Combo,Stock 1,Sector 1,Stock 2,Sector 2,Stock 3,Sector 3,Stock 4,Sector 4,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Ending Value ($),Total Profit ($),Total Return %,10Y CAGR %
65,Best Profit Generator,ACN + TSLA + NVDA + ANET,ACN,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,11.545103957016174,80.84113154853797,117.10210217679231,-41.40800935838106,83.44748758656232,233.65736881356983,37.598034301576014,-10.178945301230993,76.11720163224766,63.66620823668572,2022,-41.40800935838106,2020,233.65736881356983,100000.0,7250440.69754344,7150440.69754344,7150.44069754344,53.47457537557443
66,Best Profit Generator,PM + TSLA + NVDA + ANET,PM,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,26.702801650545705,88.95940274197122,108.23975813166756,-29.642643753117348,73.47524058939877,228.0698667549651,33.54996366180576,-16.945787181320917,72.74533123206378,62.21855320185524,2022,-29.642643753117348,2020,228.0698667549651,100000.0,7250225.034471327,7150225.034471327,7150.2250344713275,53.474118862062504
67,Best Profit Generator,BNS + TSLA + NVDA + ANET,BNS,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,28.046602569219992,84.76359043533239,110.20705767534736,-39.92839035212522,78.44168309205841,227.5713611480523,29.16637558790696,-13.413749974828686,72.90335465029398,71.01084940280282,2022,-39.92839035212522,2020,227.5713611480523,100000.0,7250029.7580403,7150029.7580403,7150.0297580403,53.4737054922527
68,Best Profit Generator,MRK + TSLA + NVDA + ANET,MRK,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,19.653128798220223,78.8105338080905,108.95578556619664,-20.36435016281459,68.71985696257795,225.3460710657905,30.36249852645203,1.3667045941363192,67.4115849832674,63.841822080642075,2022,-20.36435016281459,2020,225.3460710657905,100000.0,7246383.551487218,7146383.551487218,7146.383551487217,53.46598519957706
69,Best Profit Generator,TSLA + NVDA + ANET + SO,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,SO,Utilities,19.57432914669644,85.80530818638121,109.25662316072199,-30.65930955480079,72.36500806415063,227.30418400408078,37.70782988964811,-9.55974554281218,68.38717701998748,62.558336418985434,2022,-30.65930955480079,2020,227.30418400408078,100000.0,7246160.806565911,7146160.806565911,7146.160806565911,53.46551345748105
70,Best Profit Generator,MUFG + TSLA + NVDA + ANET,MUFG,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,26.700911615712794,90.39956460483884,115.97467912850026,-27.179398137774903,74.09378017789624,223.1492476867372,27.669376672385884,-16.874861250620203,72.2880854096427,59.83712113301241,2022,-27.179398137774903,2020,223.1492476867372,100000.0,7244147.07737301,7144147.07737301,7144.147077373011,53.46124807272412
71,Best Profit Generator,COP + TSLA + NVDA + ANET,COP,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,16.620829288746823,77.33371206711908,109.19909205076706,-14.796737180937773,89.93146939196774,218.13834936376847,26.451952809540742,-4.714550450335093,70.7698350756535,62.61127391702762,2022,-14.796737180937773,2020,218.13834936376847,100000.0,7243389.327841605,7143389.327841605,7143.389327841605,53.459642767619656
72,Best Profit Generator,AMGN + TSLA + NVDA + ANET,AMGN,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,24.622863831610644,78.6825681709722,112.06938690804282,-27.611713884896353,68.49967195660226,226.65002346677062,31.69491317297981,-4.81350221133448,73.35026950643524,58.18927830668684,2022,-27.611713884896353,2020,226.65002346677062,100000.0,7243121.762873511,7143121.762873511,7143.121762873511,53.459075890635546
73,Best Profit Generator,SMFG + TSLA + NVDA + ANET,SMFG,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,26.09461303414545,94.1026906329703,113.8778787400207,-28.190974048466323,70.79329902745278,222.9637354654513,28.250854567097896,-14.893341422184008,71.21907519607664,60.24296679833142,2022,-28.190974048466323,2020,222.9637354654513,100000.0,7242216.288302719,7142216.288302719,7142.216288302719,53.45715736554517
74,Best Profit Generator,JNJ + TSLA + NVDA + ANET,JNJ,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,29.075995698978804,79.17268548154483,106.55871852420158,-31.22596579334656,71.1406512712669,229.8532006483124,28.84963371693364,-9.904630486816906,73.88952800328858,63.91057004442262,2022,-31.22596579334656,2020,229.8532006483124,100000.0,7241703.976080838,7141703.976080838,7141.7039760808375,53.45607177962961
75,Best Profit Generator,TTE + TSLA + NVDA + ANET,TTE,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,24.08629308483202,76.69788808556082,112.24753307381029,-24.071941661945658,74.77899869208132,223.0033117323095,27.373769092878693,-8.815038104640093,71.38215895245145,65.08272765884223,2022,-24.071941661945658,2020,223.0033117323095,100000.0,7241268.347808669,7141268.347808669,7141.268347808669,53.45514863207601
76,Best Profit Generator,SHEL + TSLA + NVDA + ANET,SHEL,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,22.747208694131544,80.15750231659801,113.75167405943822,-24.017058428083388,75.38749751627722,217.7874536306272,26.72174600401788,-10.500074551710833,75.53895567406778,67.14316778994817,2022,-24.017058428083388,2020,217.7874536306272,100000.0,7241243.377954721,7141243.377954721,7141.243377954722,53.45509571650362
77,Best Profit Generator,HDB + TSLA + NVDA + ANET,HDB,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,21.1719596198511,79.44064630499331,108.74380425514971,-30.859213874778824,65.9587609085668,230.65444837364794,30.59713437510613,-8.011758020521658,84.91657412440527,59.86433488103588,2022,-30.859213874778824,2020,230.65444837364794,100000.0,7240720.895496601,7140720.895496601,7140.720895496601,53.45398844535065
78,Best Profit Generator,NVS + TSLA + NVDA + ANET,NVS,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,28.944172144967702,80.38046730579123,112.73719532139492,-30.705246968718363,67.36774973649108,227.98334889044918,31.57813035534506,-7.135451086721406,72.64893271773893,57.06748494810636,2022,-30.705246968718363,2020,227.98334889044918,100000.0,7240246.274126183,7140246.274126183,7140.2462741261825,53.4529825414942
79,Best Profit Generator,CVX + TSLA + NVDA + ANET,CVX,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,19.73221874612293,80.69732701660281,105.29513260565724,-18.104097214314514,79.8414678597405,220.65924520511598,28.61304798164755,-11.058624039625673,70.43061896857716,69.24363276715974,2022,-18.104097214314514,2020,220.65924520511598,100000.0,7240233.756594425,7140233.756594425,7140.233756594425,53.452956011262984
80,Best Profit Generator,ENB + TSLA + NVDA + ANET,ENB,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,21.667277436613574,86.96349457596325,108.41783852810116,-31.105702871392907,75.98851508359948,223.74795668673357,33.807118439543316,-13.097623375274896,67.10520901514155,68.15495856892505,2022,-31.105702871392907,2020,223.74795668673357,100000.0,7238931.152163304,7138931.152163304,7138.931152163304,53.450194985969055
81,Best Profit Generator,XOM + TSLA + NVDA + ANET,XOM,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,21.200406085617438,83.19095135720649,107.13792955349588,-10.867417939364481,82.67502064906813,218.09451303077338,26.602854179830715,-12.395093843770272,66.83149568484077,65.04877846458793,2018,-12.395093843770272,2020,218.09451303077338,100000.0,7235073.906164521,7135073.906164521,7135.073906164522,53.442016470225354
82,Best Profit Generator,PG + TSLA + NVDA + ANET,PG,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,14.141135710972254,84.68899754576378,108.4889003990285,-33.981684734089626,73.41164905085569,230.68540989208063,34.71974290538785,-7.729384642205811,70.95703774471644,62.4183420062359,2022,-33.981684734089626,2020,230.68540989208063,100000.0,7234663.137204197,7134663.137204197,7134.663137204197,53.44114528592565
83,Best Profit Generator,WFC + TSLA + NVDA + ANET,WFC,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,26.09892726741167,91.99506870569716,114.43740906210967,-35.70032140854964,83.56761927785263,216.73524289646403,30.154926857837278,-14.079069070872954,71.08583930616444,61.23777312005279,2022,-35.70032140854964,2020,216.73524289646403,100000.0,7232108.843556121,7132108.843556121,7132.1088435561205,53.43572698214176
84,Best Profit Generator,KO + TSLA + NVDA + ANET,KO,Consumer Staples,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,21.106123438865804,82.59492465004026,107.59468516770065,-30.067298651549336,71.12425490882468,227.76456064196213,29.944490013790112,-6.928395571841128,71.37873640572046,59.98900189177878,2022,-30.067298651549336,2020,227.76456064196213,100000.0,7230972.155844397,7130972.155844397,7130.972155844397,53.43331522582157
85,Best Profit Generator,NVO + TSLA + NVDA + ANET,NVO,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,7.400972332498941,76.39171956373168,122.41336316093056,-27.05532726485169,84.1606610227301,232.98054301112342,31.970382136359014,-11.650913458703872,81.33971577030981,50.93706024284031,2022,-27.05532726485169,2020,232.98054301112342,100000.0,7229404.385481505,7129404.385481505,7129.4043854815045,53.42998826408469
86,Best Profit Generator,BTI + TSLA + NVDA + ANET,BTI,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,33.65878155473663,89.23559184250809,103.68103427572402,-28.94217314353397,70.26797679951024,225.9653426046645,35.53510210148942,-20.96061318997369,73.85376317471025,61.50828906078314,2022,-28.94217314353397,2020,225.9653426046645,100000.0,7225790.928252093,7125790.928252093,7125.790928252092,53.422317681418185
87,Best Profit Generator,BP + TSLA + NVDA + ANET,BP,Energy,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,23.341869173160397,77.41585289722188,110.20354168784424,-23.46806847072815,77.37631673639527,216.81977075857827,26.252251689116324,-9.764275790941436,72.80433949655871,67.31508965060357,2022,-23.46806847072815,2020,216.81977075857827,100000.0,7225164.479318471,7125164.479318471,7125.164479318471,53.42098751565387
88,Best Profit Generator,GSK + TSLA + NVDA + ANET,GSK,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,30.01420017746939,79.09089656555257,111.13158933086756,-36.91140265166916,74.97156055067798,222.71804482213633,32.104335298530174,-5.17472303800216,67.03832008926591,60.60207265755646,2022,-36.91140265166916,2020,222.71804482213633,100000.0,7225025.285013029,7125025.285013029,7125.025285013029,53.42069194434893
89,Best Profit Generator,MFG + TSLA + NVDA + ANET,MFG,Finance,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,30.32059157289065,92.34196067108022,113.98500665928974,-29.876557777298203,68.28114163140249,223.38128137811592,25.544631502376006,-13.017370129586403,68.13140532723477,57.29362088712985,2022,-29.876557777298203,2020,223.38128137811592,100000.0,7224655.258893398,7124655.258893398,7124.655258893398,53.419906189705046
90,Best Profit Generator,PEP + TSLA + NVDA + ANET,PEP,Consumer Staples,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,16.74499394552508,78.47514173342847,107.88072721926518,-31.02383132471212,73.42026659571707,230.06519132598015,31.63862414097578,-9.82498012181787,72.2377189262473,62.02727202636499,2022,-31.02383132471212,2020,230.06519132598015,100000.0,7223805.38177073,7123805.38177073,7123.80538177073,53.4181013288985
91,Best Profit Generator,MO + TSLA + NVDA + ANET,MO,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,21.749333934404305,90.56486025559336,107.77899702862621,-31.626536934808897,74.3273429363492,224.59439153790558,26.762147025789186,-15.407324335171783,70.14450813616878,65.18752242469594,2022,-31.626536934808897,2020,224.59439153790558,100000.0,7223545.60864768,7123545.60864768,7123.545608647681,53.417549617686056
92,Best Profit Generator,BABA + TSLA + NVDA + ANET,BABA,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,36.155125532803375,83.31800171661138,105.99640749816719,-39.18067473704416,56.04163649683727,229.57890661356126,38.47924689812784,-13.748482970503332,91.87500355692853,62.090087691360274,2022,-39.18067473704416,2020,229.57890661356126,100000.0,7222743.483898725,7122743.483898725,7122.743483898725,53.41584593683726
93,Best Profit Generator,UL + TSLA + NVDA + ANET,UL,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,18.69638264885446,85.60146712041481,108.66104697051595,-33.42405197835719,66.37969311290433,229.40706857807814,28.01375166742823,-9.205720666549162,77.83075083318462,59.42988881955236,2022,-33.42405197835719,2020,229.40706857807814,100000.0,7222389.54334927,7122389.54334927,7122.38954334927,53.415094127135454
94,Best Profit Generator,SBUX + TSLA + NVDA + ANET,SBUX,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,15.889872588729174,79.75583854867781,108.40703108996587,-36.01377923024289,71.06754551264115,233.19436669295774,34.56594419739995,-4.937750474609409,69.12335310324326,58.54604552738318,2022,-36.01377923024289,2020,233.19436669295774,100000.0,7218433.821886505,7118433.821886505,7118.433821886505,53.40668947101592
95,Best Profit Generator,GILD + TSLA + NVDA + ANET,GILD,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,26.35447634692806,85.04618298169652,108.20511456221377,-26.81229391093678,75.76987096449768,225.47216628253102,26.76479757421408,-11.101736818606032,68.52254682537011,53.179648213592856,2022,-26.81229391093678,2020,225.47216628253102,100000.0,7218397.738427517,7118397.738427517,7118.397738427517,53.40661278600951
96,Best Profit Generator,SNY + TSLA + NVDA + ANET,SNY,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,18.43843344751911,80.64906525615872,110.3397083253613,-32.602413337136255,70.03163149246467,227.24330389394993,29.911500465688547,-7.107039292649225,70.23746981591052,59.77996654787761,2022,-32.602413337136255,2020,227.24330389394993,100000.0,7217537.365478058,7117537.365478058,7117.537365478059,53.40478420874748
97,Best Profit Generator,MDT + TSLA + NVDA + ANET,MDT,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,23.218220553369207,80.44469230206087,111.09769840105538,-38.357535182570075,65.83464373261398,228.57189094304297,31.629198459762293,-4.970744642052593,71.75714815779006,58.71910374714677,2022,-38.357535182570075,2020,228.57189094304297,100000.0,7215513.881901982,7115513.881901982,7115.513881901982,53.400482863090495
98,Best Profit Generator,PFE + TSLA + NVDA + ANET,PFE,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,17.36787174231916,79.82128094311352,98.38728870468157,-35.32168927476503,84.95491317203587,227.9146439904972,23.067649372006855,-2.4170321561052583,71.7586623797784,61.184490618849836,2022,-35.32168927476503,2020,227.9146439904972,100000.0,7206548.244298095,7106548.244298095,7106.548244298095,53.381411418145454
99,Best Profit Generator,DIS + TSLA + NVDA + ANET,DIS,Consumer Discretionary,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,18.031934489898816,86.4862396423284,109.76923281822398,-43.69683791897267,64.65353269700987,233.465115886813,33.173008788791336,-7.719814886785881,68.97326545488338,60.24626524232464,2022,-43.69683791897267,2020,233.465115886813,100000.0,7204630.345802015,7104630.345802015,7104.630345802015,53.377328947537194
100,Best Profit Generator,CVS + TSLA + NVDA + ANET,CVS,Consumer Staples,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,38.29304696272471,70.18298297375593,105.56989827708259,-34.62616956771079,81.99843923346467,225.8620138043999,29.109648787093963,-10.380829156106756,66.34514388319624,55.62067637433818,2022,-34.62616956771079,2020,225.8620138043999,100000.0,7202617.18107188,7102617.18107188,7102.617181071881,53.37304263933112
101,Best Profit Generator,BMY + TSLA + NVDA + ANET,BMY,Health Care,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,17.233170892135696,84.32694936151614,102.16709510892944,-27.97444778649666,69.00110622768526,227.2496260544083,31.729163754875472,-11.84569205702515,69.71042804688224,56.705502053432085,2022,-27.97444778649666,2020,227.2496260544083,100000.0,7202540.243918703,7102540.243918703,7102.540243918704,53.37287880802231
102,Best Profit Generator,BUD + TSLA + NVDA + ANET,BUD,Consumer Staples,TSLA,Industrials,NVDA,Technology,ANET,Telecommunications,24.736055446626295,75.03269371808166,110.96316754459444,-32.68940764883109,65.11565479718861,223.65551312132922,31.71642919141732,-18.318475734550827,70.16982196272606,56.89866803506963,2022,-32.68940764883109,2020,223.65551312132922,100000.0,7190944.921013018,7090944.921013018,7090.944921013018,53.3481695015684
103,Best Profit Generator,LLY + CAT + NVDA + ANET,LLY,Health Care,CAT,Industrials,NVDA,Technology,ANET,Telecommunications,39.50342539614584,79.23443883558882,104.98750310927504,-3.248273053836222,76.35020158893519,55.78947313477619,27.282997437243417,-4.619947268240621,79.57478812296905,70.75409484302195,2018,-4.619947268240621,2023,104.98750310927504,100000.0,7120419.314788235,7020419.314788235,7020.419314788235,53.1971044864858
104,Best Profit Generator,LLY + PH + NVDA + ANET,LLY,Health Care,PH,Industrials,NVDA,Technology,ANET,Telecommunications,34.31281843115431,82.9643231470843,113.70313383647132,-9.625886688043504,76.93761274560299,57.74390968422762,32.59262713411674,-6.22929214804802,72.04491513175643,72.12095855464536,2022,-9.625886688043504,2023,113.70313383647132,100000.0,7117073.239917858,7017073.239917858,7017.073239917858,53.189903823280105
105,Best Profit Generator,PBR + LLY + TSLA + NVDA,PBR,Energy,LLY,Health Care,TSLA,Industrials,NVDA,Technology,22.36651753754801,66.20340088084146,122.70713958963225,-5.952510030959999,65.4355476932751,216.9723685087182,35.628660622659055,11.053171712842808,36.826093402643366,85.18534985616753,2022,-5.952510030959999,2020,216.9723685087182,100000.0,7113344.241889621,7013344.241889621,7013.344241889621,53.181875529040234
106,Best Profit Generator,PGR + LLY + TSLA + NVDA,PGR,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,21.87537076203629,79.61682774149469,106.20130249371086,-13.558465539217732,63.03874031752594,234.5638842220411,35.97956564226856,6.480931966234942,51.7777342865982,55.131348418325096,2022,-13.558465539217732,2020,234.5638842220411,100000.0,7108967.819536173,7008967.819536173,7008.967819536173,53.17244853891352
107,Best Profit Generator,BX + LLY + TSLA + NVDA,BX,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,20.6704909742025,75.53629383913804,121.09866152558743,-30.261583861784565,87.10535791443911,229.13715406315978,53.77730725663686,4.15798936446829,43.21704542553492,51.02502592736928,2022,-30.261583861784565,2020,229.13715406315978,100000.0,7089089.156539773,6989089.156539773,6989.089156539772,53.129563245408384
108,Best Profit Generator,FCX + LLY + TSLA + NVDA,FCX,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,31.483439918540913,64.41542329178631,103.83332184046056,-22.096110076676553,75.68146860783298,248.95782243488617,37.09275544736023,-7.144332481350618,47.31730236259742,75.11381427839999,2022,-22.096110076676553,2020,248.95782243488617,100000.0,7087270.918897485,6987270.918897485,6987.270918897485,53.125635264388315
109,Best Profit Generator,NFLX + LLY + TSLA + NVDA,NFLX,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,23.92883491075819,87.53554682450044,116.68963996503584,-33.02330930936573,63.182041892621925,240.9715647813444,34.917895571792556,13.991042175446339,50.14511872856808,53.46521721815174,2022,-33.02330930936573,2020,240.9715647813444,100000.0,7085429.952310943,6985429.952310943,6985.429952310943,53.12165725736613
110,Best Profit Generator,SCCO + LLY + TSLA + NVDA,SCCO,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,39.26740065880057,69.1233544105327,112.91822794228389,-19.217523773563098,60.15922684130287,238.87361414153958,41.315580776042694,-4.151288897067008,49.070887848330784,57.180581038138115,2022,-19.217523773563098,2020,238.87361414153958,100000.0,7084518.651229287,6984518.651229287,6984.518651229287,53.11968775079174
111,Best Profit Generator,PBR + LLY + NVDA + ANET,PBR,Energy,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,24.16303370834857,72.50455413979611,120.79562283154752,6.409715454422846,77.46838461916795,41.82723195647237,28.33747010899152,6.690540557779367,61.26147218405408,94.00668251590348,2022,6.409715454422846,2023,120.79562283154752,100000.0,7084015.99007391,6984015.99007391,6984.01599007391,53.118601300455445
112,Best Profit Generator,PGR + LLY + NVDA + ANET,PGR,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,23.67188693283685,85.91798100044934,104.28978573562614,-1.1962400538348863,75.0715772434188,59.41874766979528,28.688375128601027,2.118300811171503,76.21311306800891,63.95268107806103,2022,-1.1962400538348863,2023,104.28978573562614,100000.0,7079639.567720462,6979639.567720462,6979.639567720462,53.10913918126279
113,Best Profit Generator,AEM + LLY + TSLA + NVDA,AEM,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,52.512934519323665,78.27797060354438,102.65636633954821,-19.991139098251836,54.62657199378315,228.23720530738788,43.240571683951146,1.2556528430588072,39.1102398904764,66.76570853586661,2022,-19.991139098251836,2020,228.23720530738788,100000.0,7073921.386474007,6973921.386474007,6973.921386474007,53.09676815338611
114,Best Profit Generator,MS + LLY + TSLA + NVDA,MS,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,33.92193118818924,76.70141860054596,103.89416371256851,-22.844824006086867,71.99236655931617,233.7152376399758,37.8642863238552,-1.557646386795736,43.03271989921164,60.42458002260746,2022,-22.844824006086867,2020,233.7152376399758,100000.0,7065701.815424069,6965701.815424069,6965.701815424069,53.07896970518273
115,Best Profit Generator,BX + LLY + NVDA + ANET,BX,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,22.46700714500306,81.8374470980927,119.18714476750272,-17.899358376401718,99.13819484033198,53.992017510913946,46.48611674296933,-0.20464179059515075,67.65242420694562,59.84635858710521,2022,-17.899358376401718,2023,119.18714476750272,100000.0,7059760.90472406,6959760.90472406,6959.760904724059,53.0660938042246
116,Best Profit Generator,FCX + LLY + NVDA + ANET,FCX,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,33.279956089341475,70.71657655074097,101.92180508237584,-9.733884591293705,87.71430553372583,73.81268588264031,29.8015649336927,-11.506963636414056,71.75268114400814,83.93514693813592,2018,-11.506963636414056,2023,101.92180508237584,100000.0,7057942.667081774,6957942.667081774,6957.942667081774,53.062151138205735
117,Best Profit Generator,NEM + LLY + TSLA + NVDA,NEM,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,65.83529743556788,64.81058242300007,98.22159440444972,-25.452357127985834,62.17993520603311,234.26423977028415,37.324920744615795,2.595472016139344,39.1072516519764,73.93052494107161,2022,-25.452357127985834,2020,234.26423977028415,100000.0,7057322.909026905,6957322.909026905,6957.322909026905,53.06080704610763
118,Best Profit Generator,NFLX + LLY + NVDA + ANET,NFLX,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,25.72535108155875,93.8367000834551,114.77812320695112,-20.661083823982878,75.21487881851479,65.82642822909854,27.626705058125026,9.628411020382899,74.5804975099788,62.28654987788768,2022,-20.661083823982878,2023,114.77812320695112,100000.0,7056101.700495232,6956101.700495232,6956.101700495232,53.058158255304555
119,Best Profit Generator,SCCO + LLY + NVDA + ANET,SCCO,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,41.063916829601126,75.42450766948735,111.00671118419918,-6.855298288180252,72.19206376719572,63.72847758929375,34.024390262375164,-8.513920052130448,73.5062666297415,66.00191369787404,2018,-8.513920052130448,2023,111.00671118419918,100000.0,7055190.399413575,6955190.399413575,6955.1903994135755,53.05618138226394
120,Best Profit Generator,AMZN + LLY + TSLA + NVDA,AMZN,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,23.933236614801995,77.86675069583558,120.63207231536461,-32.66401672723124,60.92314993776616,243.25713598345573,35.452725106044795,11.240137293126917,50.370076338086264,54.14268304576433,2022,-32.66401672723124,2020,243.25713598345573,100000.0,7051251.661285344,6951251.661285344,6951.251661285343,53.047634487188674
121,Best Profit Generator,AEM + LLY + NVDA + ANET,AEM,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,54.30945069012422,84.57912386249903,100.7448495814635,-7.628913612868988,66.65940891967601,53.09206875514205,35.94938117028361,-3.1069783120046326,63.54561867188711,75.58704119560254,2022,-7.628913612868988,2023,100.7448495814635,100000.0,7044593.134658294,6944593.134658294,6944.593134658294,53.03317598962314
122,Best Profit Generator,WMT + LLY + TSLA + NVDA,WMT,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,28.753185742450555,85.2666864206808,103.63219932287663,-20.37618007472782,60.82165517216784,230.0237308800064,37.23653223387254,3.2742267017023297,48.02115645594553,55.414101382038275,2022,-20.37618007472782,2020,230.0237308800064,100000.0,7044044.306067531,6944044.306067531,6944.044306067531,53.0319837003683
123,Best Profit Generator,JPM + LLY + TSLA + NVDA,JPM,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,31.94733931615676,77.84064902718512,108.0685086046273,-23.420516094768598,67.2653919722786,222.8094325527647,41.51005647235458,2.4762606950213106,43.070668321467465,60.04039227062617,2022,-23.420516094768598,2020,222.8094325527647,100000.0,7040389.125271063,6940389.125271063,6940.389125271064,53.0240409589418
124,Best Profit Generator,COST + LLY + TSLA + NVDA,COST,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,21.28208090995447,76.67427821056967,112.66280820076604,-25.022668959582923,73.28426122411301,232.3597047398656,41.120958868131396,6.7820389253717694,41.97399729654809,51.47573465892293,2022,-25.022668959582923,2020,232.3597047398656,100000.0,7039141.949696925,6939141.949696925,6939.141949696925,53.021329985755415
125,Best Profit Generator,MS + LLY + NVDA + ANET,MS,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,35.718447358989806,83.00257185950062,101.98264695448378,-10.482598520704022,84.02520348520903,58.57010108772998,30.573095810187667,-5.920277541859176,67.46809868062235,69.24591268234339,2022,-10.482598520704022,2023,101.98264695448378,100000.0,7036373.563608356,6936373.563608356,6936.373563608357,53.01531082724551
126,Best Profit Generator,MA + LLY + TSLA + NVDA,MA,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,24.890196364936834,72.81220171813155,106.26280756643904,-20.924850199041664,60.619104748538824,229.23970262437427,44.48529765696948,10.460439561751194,48.302370792041515,53.13307123584345,2022,-20.924850199041664,2020,229.23970262437427,100000.0,7036171.114819874,6936171.114819874,6936.171114819874,53.01487056970229
127,Best Profit Generator,AXP + LLY + TSLA + NVDA,AXP,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,29.12906622255682,81.8486515783319,107.57946922353773,-22.389444604438605,69.55012294822482,223.907654799357,37.82513109887218,3.4771649959726405,45.435092427854585,53.551836915545465,2022,-22.389444604438605,2020,223.907654799357,100000.0,7034028.61199567,6934028.61199567,6934.02861199567,53.01021065286713
128,Best Profit Generator,LLY + DE + NVDA + ANET,LLY,Health Care,DE,Industrials,NVDA,Technology,ANET,Telecommunications,27.273586980242506,74.95862301783009,97.13030649703899,-1.2511892972275582,79.57657053482927,63.53738090232133,26.978476657151358,-0.954377560157802,74.52375959461028,69.9624207992119,2022,-1.2511892972275582,2023,97.13030649703899,100000.0,7031411.763228194,6931411.763228194,6931.411763228193,53.00451730625675
129,Best Profit Generator,GS + LLY + TSLA + NVDA,GS,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,36.790180933330475,79.77645041260796,104.38822391426416,-22.227969271271263,72.23176200750822,228.55656014504464,39.81553481522165,-4.249095537168355,38.314498499589746,60.13706066003013,2022,-22.227969271271263,2020,228.55656014504464,100000.0,7030110.011941046,6930110.011941046,6930.110011941047,53.00168444097733
