Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top250 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top250 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top250 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top250 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 20Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 250,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2006 Balance After Withdrawal ($),2007 Balance After Withdrawal ($),2008 Balance After Withdrawal ($),2009 Balance After Withdrawal ($),2010 Balance After Withdrawal ($),2011 Balance After Withdrawal ($),2012 Balance After Withdrawal ($),2013 Balance After Withdrawal ($),2014 Balance After Withdrawal ($),2015 Balance After Withdrawal ($),2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
58,BHP + BTI + APH + VZ,Not rebalanced,BHP,Energy,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.46603767911296,48.07604326707202,31.6549613928228,2008,-34.46603767911296,2007,48.07604326707202,300000.0,160000.0,20,2,No,2008,443155.8151009352,0.0,443155.8151009352,143155.81510093517,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",234964.88417846843,187926.70355853462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,CVX + BTI + APH + VZ,Not rebalanced,CVX,Energy,Chevron Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.759196082884245,36.71349278714442,34.79733415261275,2008,-29.759196082884245,2007,36.71349278714442,300000.0,160000.0,20,2,No,2008,442301.0700342538,0.0,442301.0700342538,142301.07003425382,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",244392.0024578382,174116.84265255457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CVX + MRK + APH + NEE,Not rebalanced,CVX,Energy,Chevron Corporation Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,APH,Technology,Amphenol Corporation Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.85478009970156,36.52278364746524,38.101999222239094,2008,-34.85478009970156,2006,38.101999222239094,300000.0,160000.0,20,2,No,2008,441942.4883289875,0.0,441942.4883289875,141942.4883289875,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",254305.99766671727,187185.6269970605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,CVX + APH + VZ + NEE,Not rebalanced,CVX,Energy,Chevron Corporation Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.192132472001465,32.764624615198734,36.087037466540735,2008,-28.192132472001465,2006,36.087037466540735,300000.0,160000.0,20,2,No,2008,441788.25012929854,0.0,441788.25012929854,141788.25012929854,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",248261.11239962222,169602.93394287495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,BTI + APH + VZ + NEE,Not rebalanced,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.98755751256823,36.04088345603324,35.23867252573068,2008,-30.98755751256823,2007,36.04088345603324,300000.0,160000.0,20,2,No,2008,440270.9104129921,0.0,440270.9104129921,140270.91041299212,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",245716.01757719205,174274.24110499397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,SCHW + BTI + APH + NEE,Not rebalanced,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,APH,Technology,Amphenol Corporation Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.029539274386735,40.454497465904595,34.80962852158387,2008,-35.029539274386735,2007,40.454497465904595,300000.0,160000.0,20,2,No,2008,439098.23702650017,0.0,439098.23702650017,139098.23702650017,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",244428.88556475157,183311.3628814828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,MRK + APH + VZ + NEE,Not rebalanced,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.01972292889639,34.48315859839794,38.33069964968567,2008,-35.01972292889639,2006,38.33069964968567,300000.0,160000.0,20,2,No,2008,438862.85128463176,0.0,438862.85128463176,138862.85128463176,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",254992.09894905705,182921.4288430442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,SCHW + MRK + VZ + NEE,Not rebalanced,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.42851745893841,31.91000998130782,36.415876203886995,2008,-31.42851745893841,2006,36.415876203886995,300000.0,160000.0,20,2,No,2008,435736.7117403507,0.0,435736.7117403507,135736.7117403507,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",249247.62861166103,168782.57177981513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,UL + MRK + VZ + NEE,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.48401456243478,31.572247993604563,35.93801161072481,2008,-31.48401456243478,2006,35.93801161072481,300000.0,160000.0,20,2,No,2008,433773.8746214149,0.0,433773.8746214149,133773.87462141493,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",247814.03483217442,166054.49647234613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,UL + SCHW + MRK + VZ,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.55166710909121,34.534365435190125,35.29632966090668,2008,-34.55166710909121,2006,35.29632966090668,300000.0,160000.0,20,2,No,2008,431789.1500025351,0.0,431789.1500025351,131789.15000253508,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",245888.98898272,170805.19100290694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,UL + SCHW + ABT + VZ,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.41063279811616,29.786471518882628,31.3430201180102,2008,-24.41063279811616,2006,31.3430201180102,300000.0,160000.0,20,2,No,2008,428650.68980258255,0.0,428650.68980258255,128650.68980258255,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",234029.06035403057,143738.05976229254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,KO + SCHW + MRK + VZ,Not rebalanced,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.716120955753524,32.58133068748206,33.32504742612432,2008,-31.716120955753524,2006,33.32504742612432,300000.0,160000.0,20,2,No,2008,427999.31057387247,0.0,427999.31057387247,127999.31057387247,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",239975.14227837295,158162.23695184517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,UL + SCHW + MRK + CSCO,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.456163514206935,27.460306426432535,41.5514649016268,2008,-39.456163514206935,2006,41.5514649016268,300000.0,160000.0,20,2,No,2008,427361.96292390645,0.0,427361.96292390645,127361.96292390645,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",264654.3947048804,177329.30246186082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,UL + SCHW + ABT + CSCO,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.55474192518195,22.72500551011294,37.598155358730324,2008,-29.55474192518195,2006,37.598155358730324,300000.0,160000.0,20,2,No,2008,425838.3804314868,0.0,425838.3804314868,125838.38043148682,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",252794.466076191,150242.02242126595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,UL + KO + SCHW + MRK,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.97849153105752,36.719128401392176,32.4181388288153,2008,-35.97849153105752,2007,36.719128401392176,300000.0,160000.0,20,2,No,2008,425233.5429382119,0.0,425233.5429382119,125233.54293821187,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",237254.41648644593,164372.1703140778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,KO + SCHW + MRK + CSCO,Not rebalanced,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.74190892360891,25.49488832786475,39.580182666844465,2008,-36.74190892360891,2006,39.580182666844465,300000.0,160000.0,20,2,No,2008,424189.9738222703,0.0,424189.9738222703,124189.97382227029,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",258740.54800053337,164706.16177217464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,UL + SCHW + MRK + GD,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,GD,Industrials,General Dynamics Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.2127253920044,34.38098268518826,34.68499634614963,2008,-38.2127253920044,2006,34.68499634614963,300000.0,160000.0,20,2,No,2008,423780.0643905226,0.0,423780.0643905226,123780.0643905226,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",244054.9890384489,167963.4925620961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,UL + IBN + ABT + CSCO,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.7923105464557,25.493855509806096,41.18569816807784,2008,-39.7923105464557,2006,41.18569816807784,300000.0,160000.0,20,2,No,2008,422803.4011215307,0.0,422803.4011215307,122803.40112153068,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",263557.09450423357,170747.95936298603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,UL + KO + IBN + ABT,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.250045084426475,34.64231469365346,32.05237209526637,2008,-36.250045084426475,2007,34.64231469365346,300000.0,160000.0,20,2,No,2008,420704.1511779268,0.0,420704.1511779268,120704.1511779268,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",236157.11628579913,157967.40768098284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,UL + SAN + ABT + CSCO,Not rebalanced,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SAN,Finance,Banco Santander S.A. Sponsored ADR (Spain),10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68054974446184,17.97259975642913,41.031695772342715,2008,-33.68054974446184,2006,41.031695772342715,300000.0,160000.0,20,2,No,2008,419731.2651235035,0.0,419731.2651235035,119731.26512350352,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",263095.08731702814,150380.1143393453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,KO + IBN + ABT + CSCO,Not rebalanced,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.037140348606954,23.495428514245308,39.21441593329551,2008,-37.037140348606954,2006,39.21441593329551,300000.0,160000.0,20,2,No,2008,419593.1610080674,0.0,419593.1610080674,119593.16100806743,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",257643.2477998865,158177.63290848874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,LIN + IBN + ABT + CSCO,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.6963152759138,27.874974567811673,36.937348975266524,2008,-38.6963152759138,2006,36.937348975266524,300000.0,160000.0,20,2,No,2008,418530.8629712605,0.0,418530.8629712605,118530.8629712605,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",250812.04692579957,160725.8412193741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,IBN + ABT + UNP + CSCO,Not rebalanced,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,UNP,Industrials,Union Pacific Corporation Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.72453544884294,25.063514912900974,37.404648614424715,2008,-36.72453544884294,2006,37.404648614424715,300000.0,160000.0,20,2,No,2008,418347.5522481423,0.0,418347.5522481423,118347.55224814231,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",252213.94584327418,155427.62577211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,IBN + ABT + GD + CSCO,Not rebalanced,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.39020242640597,21.481473615493506,41.4812734506298,2008,-39.39020242640597,2006,41.4812734506298,300000.0,160000.0,20,2,No,2008,417733.4500201411,0.0,417733.4500201411,117733.45002014108,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",264443.82035188936,161250.24984858354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,IBN + ABT + CRM + CSCO,Not rebalanced,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CRM,Technology,Salesforce Inc. Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.133536063056766,32.00427929114875,36.87041580609105,2008,-43.133536063056766,2006,36.87041580609105,300000.0,160000.0,20,2,No,2008,417137.91239762603,0.0,417137.91239762603,117137.91239762603,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",250611.24741827312,170817.57097704912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,KO + IBN + ISRG + GD,Not rebalanced,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.26923324795858,68.41630966337509,21.0762396804572,2008,-50.26923324795858,2007,68.41630966337509,300000.0,160000.0,20,2,No,2008,410644.4221204058,0.0,410644.4221204058,110644.42212040583,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",203228.7190413716,182270.30878562696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,DIS + KO + IBN + ISRG,Not rebalanced,DIS,Consumer Discretionary,Walt Disney Company (The) Common Stock,10,KO,Consumer Staples,Coca-Cola Company (The) Common Stock,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.731796143558405,60.05066785708677,24.099538901278162,2008,-49.731796143558405,2007,60.05066785708677,300000.0,160000.0,20,2,No,2008,410374.86819536093,0.0,410374.86819536093,110374.86819536093,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",212298.6167038345,179785.35388584388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
