Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top250 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top250 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top250 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top250 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 20Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 250,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2006 Balance After Withdrawal ($),2007 Balance After Withdrawal ($),2008 Balance After Withdrawal ($),2009 Balance After Withdrawal ($),2010 Balance After Withdrawal ($),2011 Balance After Withdrawal ($),2012 Balance After Withdrawal ($),2013 Balance After Withdrawal ($),2014 Balance After Withdrawal ($),2015 Balance After Withdrawal ($),2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
52,BHP + BLK + LMT + APH,Rebalanced annually,BHP,Energy,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),10,BLK,Finance,BlackRock Inc. Common Stock,10,LMT,Industrials,Lockheed Martin Corporation Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,32.80602833565361,13.99460417654918,15.388140324516574,9.21165373091986,17.098616364044894,22.041678067485986,35.95488855015002,-8.554365820185998,33.911309706719145,26.1846502079265,-6.757856382753568,10.783724648246526,38.49670888012976,24.38559702072981,-4.745108928540278,4.743245882893257,61.67467498638503,-35.31438511550549,47.50361857791548,37.606255398418384,2008,-35.31438511550549,2009,61.67467498638503,300000.0,160000.0,20,2,No,2008,457726.55976085836,0.0,457726.55976085836,157726.55976085836,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",252818.7661952551,212916.82858204097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,XOM + BTI + LMT + APH,Rebalanced annually,XOM,Energy,ExxonMobil Holdings Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,LMT,Industrials,Lockheed Martin Corporation Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,45.08457981297235,24.506449178046935,0.21016985119530407,32.75974599004938,25.904320694805985,-6.335833806924042,34.412189074315684,-21.904674647714202,21.012188389473735,18.463322640905048,2.06059257745328,13.587959819576334,34.415049879680225,19.756507650380485,13.33371240806286,11.670795995216565,25.27029429128388,-27.460157871277794,33.49607368581985,39.23427396669099,2008,-27.460157871277794,2025,45.08457981297235,300000.0,160000.0,20,2,No,2008,453490.1017751738,0.0,453490.1017751738,153490.1017751738,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",257702.82190007297,184023.14901415852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,BHP + LMT + APH + NEE,Rebalanced annually,BHP,Energy,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),10,LMT,Industrials,Lockheed Martin Corporation Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,35.0366992292851,12.037859559832592,4.5993706964741845,12.174883319990535,15.598855390921175,17.756483929970024,38.660023406492215,0.42171670044487986,32.960526935936116,27.132637651882376,-5.9815400189436705,13.839846970677105,31.242404592982446,23.90488752964533,1.6241331476872962,9.336190356500639,44.698682346577485,-31.922413659313417,43.21405605360013,36.0373008085559,2008,-31.922413659313417,2009,44.698682346577485,300000.0,160000.0,20,2,No,2008,452976.71119803993,0.0,452976.71119803993,152976.71119803993,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",248111.90242566768,195331.11901554937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BHP + BTI + LMT + APH,Rebalanced annually,BHP,Energy,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,LMT,Industrials,Lockheed Martin Corporation Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,47.62056056271025,15.531758218844383,5.9003412594280285,18.08841561753345,11.737548453167097,9.058473366049151,38.729025558700236,-15.493058203548626,30.432085534954226,23.955190188377536,-4.458604006441613,8.078522221065686,26.87133999987176,22.234178096835983,3.122505651768987,15.214529418272193,49.60629170531608,-33.55135385888997,47.251228616541155,34.747597494627925,2008,-33.55135385888997,2009,49.60629170531608,300000.0,160000.0,20,2,No,2008,452665.06272942666,0.0,452665.06272942666,152665.06272942666,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",244242.7924838838,199650.51273986796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,XOM + BTI + TMO + APH,Rebalanced annually,XOM,Energy,ExxonMobil Holdings Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,47.412193517967566,21.570344365913563,0.44840286529765194,18.319550647584734,36.00130043392121,6.217404386311734,32.66300866579356,-13.265666679702946,21.827233949222723,13.841286916987784,1.4511647522078788,8.413586885615501,36.33264401763969,25.67053921376757,3.465633340898863,16.650905315698274,37.160801504906956,-33.053493001981856,36.34154370481555,40.06613242990865,2008,-33.053493001981856,2025,47.412193517967566,300000.0,160000.0,20,2,No,2008,450384.0205707522,0.0,450384.0205707522,150384.0205707522,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",260198.3972897259,194758.51156000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,XOM + TMO + APH + NEE,Rebalanced annually,XOM,Energy,ExxonMobil Holdings Corporation Common Stock,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,34.82833218454241,18.076445706901772,-0.8525676976561911,12.406018350041819,39.86260737167528,14.915414950232606,32.59400651358553,2.649108224290561,24.35567535020462,17.018734380492624,-0.07177126029417868,14.174911635226922,40.70370861075037,27.341248646576915,1.967260836817172,10.772566253926719,32.25319214616836,-31.424552802405305,32.304371141874526,41.35583574383662,2008,-31.424552802405305,2006,41.35583574383662,300000.0,160000.0,20,2,No,2008,449863.28207235737,0.0,449863.28207235737,149863.28207235737,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",264067.50723150984,189372.8548326731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,CVX + BTI + TMO + APH,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,45.94400617847306,19.076720025309896,-1.3943940825409902,11.082871372634699,33.16774764459359,8.782136560654322,34.673202467610395,-11.929196875558347,25.42635723295912,18.0361412195596,0.6064269592682554,8.180366031365661,36.130198725035086,25.760573067340573,3.8687378912455297,19.855189690013262,42.327314535707316,-34.35891986795754,37.90706001346936,38.72182871763551,2008,-34.35891986795754,2025,45.94400617847306,300000.0,160000.0,20,2,No,2008,446864.7064047086,0.0,446864.7064047086,146864.70640470862,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",256165.4861529065,193270.2907226843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,CVX + TMO + APH + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,33.3601448450479,15.582821366298106,-2.695364645494834,5.169339075091784,37.02905458234766,17.480147124575193,34.604200315402366,3.9855780284351603,27.95479863394101,21.213588683064437,-0.9165090532338023,13.94169078097708,40.50126331814577,27.43128250014992,2.370365387163839,13.976850628241706,37.41970517696872,-32.72997966838099,33.86988745052834,40.01153203156348,2008,-32.72997966838099,2013,40.50126331814577,300000.0,160000.0,20,2,No,2008,446540.3040557888,0.0,446540.3040557888,146540.3040557888,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",260034.5960946905,188108.02112439816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CVX + TMO + APH + VZ,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,APH,Technology,Amphenol Corporation Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,31.70702742150224,13.502327318269554,4.306196151495017,2.299942940171711,29.293693500848573,9.9313344443389,27.391847254641007,3.2240808085036763,20.349674742037685,21.780996922865636,-0.19924222752296394,6.824585048261533,38.15200763695233,26.244351585674114,1.452347243394121,19.007485478446224,36.18496455679072,-31.380756289449174,32.435538308691505,39.798894085892144,2008,-31.380756289449174,2006,39.798894085892144,300000.0,160000.0,20,2,No,2008,445939.2258917655,0.0,445939.2258917655,145939.2258917655,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",259396.68225767644,183533.39250283985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,CVX + BTI + TMO + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,25.79190813914568,14.117262419068311,-15.5926402872737,11.935827339274368,30.280193931920557,10.77602604655306,36.61783402681542,-6.64724740751808,26.07348419915467,15.173694496104373,1.2923858572591902,9.71783048950064,33.402109737799414,19.349712415014398,12.808441671201834,16.853680373769137,21.27408559190902,-28.17643550300637,32.48608468040499,37.44868722165497,2008,-28.17643550300637,2006,37.44868722165497,300000.0,160000.0,20,2,No,2008,445205.291802936,0.0,445205.291802936,145205.291802936,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",252346.06166496495,174323.41694511246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,CVX + BTI + TMO + VZ,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,24.138790715600024,12.03676837103976,-8.59107949028385,9.066431204354295,22.544832850421464,3.227213366316766,29.405480966054064,-7.408744627449564,18.468360307251345,15.74110273590557,2.0096526829700285,2.6007247567850937,31.052854056605973,18.162781500538596,11.890423527432116,21.88431522397366,20.039344971731015,-26.827212124074553,31.051735538568163,37.23604927598363,2008,-26.827212124074553,2006,37.23604927598363,300000.0,160000.0,20,2,No,2008,444297.0753707342,0.0,444297.0753707342,144297.0753707342,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",251708.1478279509,169867.89622051443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,CVX + MRK + TMO + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,TMO,Industrials,Thermo Fisher Scientific Inc Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,11.786255382629275,3.6922043846507293,-10.317888996801077,20.513650319993754,28.73207409498827,10.156754507679064,31.44523045177803,15.680070376591928,19.63130600771182,17.5072275159633,-1.3902492493096696,12.731893182729088,37.479907621107316,19.823557177507197,8.234064765850764,11.094280057461027,20.863084748302725,-32.014609802278294,30.801311905589902,40.540714345609985,2008,-32.014609802278294,2006,40.540714345609985,300000.0,160000.0,20,2,No,2008,443872.9130040527,0.0,443872.9130040527,143872.9130040527,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",261622.14303682995,182205.1953276925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,CVX + BTI + VZ + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,25.06326566755968,17.833620881654184,-14.075406084551394,11.251693547842184,17.508084526670306,-0.18660218480940394,28.689458866387298,-8.385345495644456,18.310814444594126,20.37769834783097,-1.239378659355292,6.315027915234113,19.106743309203175,11.850659424589654,22.048468751732436,18.47257932599629,12.22375021444729,-22.460017224900284,31.19854858098281,33.52419265663221,2008,-22.460017224900284,2006,33.52419265663221,300000.0,160000.0,20,2,No,2008,440673.71548528783,0.0,440673.71548528783,140673.71548528783,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",240572.5779698966,155627.73058035754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,CVX + MRK + VZ + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,11.057612911043275,7.4085628472366025,-8.80065479407877,19.82951652856157,15.959964689738019,-0.8058737236833995,23.516855291349906,13.941972288465552,11.868636253151276,22.711231367689905,-3.9220137659241523,9.329090608462561,23.184541192511077,12.324504187082454,17.474091846381366,12.713179009688181,11.812749370840994,-26.298191524172207,29.51377580616772,36.61621978058722,2008,-26.298191524172207,2006,36.61621978058722,300000.0,160000.0,20,2,No,2008,440567.6332205229,0.0,440567.6332205229,140567.6332205229,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",249848.65934176167,163588.43251460494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,CVX + SCHW + BTI + NEE,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,32.00972503891009,16.839473345740856,-18.746011095242082,16.283942903612232,34.45297842951904,3.2379880526503637,29.324574603004862,-15.808185822187811,25.10510688539766,20.45596912872761,0.33566373813255423,10.746251316275508,35.281571201365026,16.02700724940903,9.218116476873991,10.890367756495417,15.797306479022044,-26.948041712559203,35.63088282318913,33.095148652485406,2008,-26.948041712559203,2007,35.63088282318913,300000.0,160000.0,20,2,No,2008,440203.3176029883,0.0,440203.3176029883,140203.31760298827,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",239285.4459574562,164544.96281950298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,IBN + BTI + VZ + NEE,Rebalanced annually,IBN,Finance,ICICI Bank Limited Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,22.684568633255207,24.093180973924312,-8.214972847213769,-0.5462630883440371,14.34108626832112,5.920372893905981,36.62302173130927,-4.50963377513205,26.671492107285218,10.62856935004687,-4.981850792404989,22.50638210648829,10.927294002848374,27.705289136744412,5.200843561767185,21.82027577040694,34.90837606150298,-34.911485666133935,35.78061232088837,36.91139188927952,2008,-34.911485666133935,2006,36.91139188927952,300000.0,160000.0,20,2,No,2008,437451.1820610541,0.0,437451.1820610541,137451.1820610541,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",250734.17566783854,180448.39901952306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SCHW + BTI + VZ + NEE,Rebalanced annually,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,BTI,Health Care,British American Tobacco  Industries p.l.c. Common Stock ADR,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,NEE,Utilities,NextEra Energy Inc. Common Stock,10,31.69930909055297,19.803345464605776,-14.659519191139296,-3.337061458070209,21.00543322554376,9.693283335883457,28.96527350987735,-10.556897288473804,23.451568600609313,16.465481125657043,5.2832992684860685,12.356578161253363,35.105134177606445,18.05569291626265,8.696123531495294,10.793509804189448,14.725839612643583,-26.882506411393354,33.54514261094946,33.32384907993199,2008,-26.882506411393354,2013,35.105134177606445,300000.0,160000.0,20,2,No,2008,437331.8942075487,0.0,437331.8942075487,137331.8942075487,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",239971.54723979603,160470.3449870876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,UL + SCHW + MRK + VZ,Rebalanced annually,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,15.315118761579555,9.238061367106718,-3.103784642920896,6.672414985368872,11.707722764251494,3.817727206502231,16.340321652986788,7.61053811506722,18.457936666658945,13.543166440780347,4.838263956746591,8.870469177898133,34.69902982465464,18.960962560622992,1.871231922217211,4.579574620413687,23.16219185541738,-33.94167348384828,34.53711418367216,35.29632966090668,2008,-33.94167348384828,2006,35.29632966090668,300000.0,160000.0,20,2,No,2008,432835.5155755526,0.0,432835.5155755526,132835.5155755526,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",245888.98898272,170811.94987275905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,UL + IBN + ABT + VZ,Rebalanced annually,UL,Consumer Discretionary,Unilever PLC American Depositary Shares (each representing One Ordinary Share),10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,7.070154890503538,16.296061685052464,3.6534407540258966,-8.062592732956123,12.236732396026756,8.856198801049656,23.95024496490015,10.934806136827689,35.056540356188535,0.8625471004252265,-3.986952537285355,19.808226575603214,9.803654699758535,30.40022203123435,1.429980091790969,12.811157502173806,37.81433955679762,-31.258919091401896,31.944922438142182,34.93056292735773,2008,-31.258919091401896,2009,37.81433955679762,300000.0,160000.0,20,2,No,2008,432041.22793497395,0.0,432041.22793497395,132041.22793497395,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",244791.68878207315,162990.2038985248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,AMZN + SCHW + ABT + CSCO,Rebalanced annually,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,22.049846497588568,19.84169395441495,19.117071563538268,-23.163115944724098,34.72427182157762,28.59444576081217,18.82435902195381,13.907881804218187,42.60137744554755,8.692785250960267,32.54861309101706,10.764945258873972,45.73706148160434,26.67750359637717,-6.20091402879789,0.5682487390423772,57.96103789628597,-30.73410080018801,47.94940523229314,25.773321164902413,2008,-30.73410080018801,2009,57.96103789628597,300000.0,160000.0,20,2,No,2008,431880.769417073,0.0,431880.769417073,131880.769417073,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",217319.96349470725,161523.59344145597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,AMZN + IBN + ABT + CSCO,Rebalanced annually,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,IBN,Finance,ICICI Bank Limited Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,13.035106040290806,24.131529463733486,25.561617907463795,-20.372317574997922,28.05992486435498,24.821535318834698,26.482107243385734,19.95514531755994,45.82130095222345,2.855873475350091,22.283463030126004,20.914749204108897,21.559221306846275,36.32709981685893,-9.696193998525999,11.595014705259874,78.14357434514535,-38.763080054928594,50.18487494223206,29.360863974249945,2008,-38.763080054928594,2009,78.14357434514535,300000.0,160000.0,20,2,No,2008,431785.2756506405,0.0,431785.2756506405,131785.27565064048,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",228082.59192274988,182545.55544418335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,RIO + SCHW + ABT + VZ,Rebalanced annually,RIO,Basic Materials,Rio Tinto Plc Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,ABT,Health Care,Abbott Laboratories Common Stock,10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,25.710983323884136,2.9407888787209044,0.015799365271312427,-5.53006076568614,20.70293813899702,19.424356463598347,22.453494328181975,4.73994252715621,33.00143116587178,17.159191944453138,-4.494956452503287,5.331007950261021,31.620632851641624,21.431368685989522,-5.910664376988005,10.470630166868139,55.178280231510044,-33.7672297644496,45.44748053198663,28.548994378219003,2008,-33.7672297644496,2009,55.178280231510044,300000.0,160000.0,20,2,No,2008,431402.09676740365,0.0,431402.09676740365,131402.09676740365,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",225646.98313465703,168197.85186579538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,AMZN + SCHW + MRK + CSCO,Rebalanced annually,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),10,21.280069911366823,17.073529145787738,18.804392510517,-5.637309856672932,27.530915232579716,19.78306372428727,18.872183931472374,16.630877295799472,29.22269726269386,15.536492815705213,31.108679524157946,9.976991806403815,46.454596431742374,24.88784034624758,-9.254942168099758,3.363431823499755,63.49142664376513,-41.44583444737496,52.77706668776202,29.72663070779889,2008,-41.44583444737496,2009,63.49142664376513,300000.0,160000.0,20,2,No,2008,431331.5625285465,0.0,431331.5625285465,131331.5625285465,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",229179.89212339662,190134.3166243027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,AMZN + SCHW + MRK + VZ,Rebalanced annually,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,10,MRK,Health Care,Merck & Company Inc. Common Stock (new),10,VZ,Telecommunications,Verizon Communications Inc. Common Stock,10,15.127326478047044,15.110271981459263,17.15872250552596,-5.027029458446781,14.203365621968496,20.621944714215108,18.878141875247948,15.302414798446453,22.399490301396504,16.927946926587893,31.858752135013848,2.846145804867975,46.9236656375049,25.280506405570485,-2.30262234638867,12.877356924485525,52.71742435074946,-36.01616940528379,58.566631132034416,23.471495467078753,2008,-36.01616940528379,2007,58.566631132034416,300000.0,160000.0,20,2,No,2008,431106.10628666787,0.0,431106.10628666787,131106.10628666787,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",210414.48640123627,173647.16250021302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
