Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top100 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top100 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top100 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top100 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 10Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 100,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
30,AMZN + SONY + PH + MRVL,Rebalanced annually,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,5,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,5,PH,Industrials,Parker-Hannifin Corporation Common Stock,5,MRVL,Technology,Marvell Technology Inc. Common Stock,5,10.813503412585437,45.06321267717767,57.58141353956273,-38.31883986723376,32.73496057685442,60.24892001569079,42.85264970441881,-2.8070487572825327,54.7654871856786,33.41404972963042,2022,-38.31883986723376,2020,60.24892001569079,300000.0,160000.0,10,3,No,2019,545521.1797231062,0.0,545521.1797231062,245521.1797231062,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",240242.1491888913,211811.93261753238,45866.268395215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,PGR + PH + LRCX + TMUS,Rebalanced annually,PGR,Finance,Progressive Corporation (The) Common Stock,5,PH,Industrials,Parker-Hannifin Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,42.27618903215041,30.957387861340617,46.90487672966817,-0.02931929356762719,17.202938207513434,53.101457948033215,52.1258008268026,-9.71099193650356,48.28525855263744,36.1653813993135,2018,-9.71099193650356,2020,53.101457948033215,300000.0,160000.0,10,3,No,2019,522956.32226298476,0.0,522956.32226298476,222956.32226298476,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",248496.14419794054,208483.14991725085,28237.368039818015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,SONY + PH + LRCX + TMUS,Rebalanced annually,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,5,PH,Industrials,Parker-Hannifin Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,48.3619478151471,21.232286797280445,47.35336603796879,-16.547114324493496,20.902347532172953,55.156189462710984,56.31438785349439,-10.070088063305695,48.21475997330172,36.09083600736182,2022,-16.547114324493496,2019,56.31438785349439,300000.0,160000.0,10,3,No,2019,522256.6012698461,0.0,522256.6012698461,222256.60126984608,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",248272.50802208547,207976.50184463023,27033.084957893385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,PGR + UNP + LRCX + TMUS,Rebalanced annually,PGR,Finance,Progressive Corporation (The) Common Stock,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,33.355365532132716,19.78723133995387,37.104208500117394,-2.2848571461312934,18.455455219917162,48.814294799219745,50.362741770068666,-2.3965864445032983,45.13198198544769,33.266739390894564,2018,-2.3965864445032983,2019,50.362741770068666,300000.0,160000.0,10,3,No,2019,515366.1956028068,0.0,515366.1956028068,215366.1956028068,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",239800.21817268373,188026.80943944363,23520.584412385884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,SONY + UNP + LRCX + TMUS,Rebalanced annually,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,39.44112431512939,10.062130275893697,37.552697808418024,-18.802652177057162,22.154864544576682,50.86902631389751,54.551328796760444,-2.7556825713054316,45.06148340611197,33.192193998942884,2022,-18.802652177057162,2019,54.551328796760444,300000.0,160000.0,10,3,No,2019,514566.20845968486,0.0,514566.20845968486,214566.20845968486,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",239576.58199682867,187533.3437382598,22365.520069478283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,BABA + UNP + LRCX + TMUS,Rebalanced annually,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,53.05976655237984,9.881478276138798,28.607831700975527,-15.447586649016117,3.5061653663733114,40.875167088404595,57.76357624228334,-9.872020104944724,53.827023125942105,31.55349240433417,2022,-15.447586649016117,2019,57.76357624228334,300000.0,160000.0,10,3,No,2019,513337.50509311736,0.0,513337.50509311736,213337.50509311736,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234660.4772130025,200971.22654989152,21131.306659732218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,BABA + EQNR + UNP + TXN,Rebalanced annually,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,EQNR,Energy,Equinor ASA,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,20.31215148043554,0.9559298150254163,4.103018882151792,-2.2054970308785853,14.10938940746206,11.372788724638415,31.752491984188467,-4.969628970302999,49.26371147293909,29.769855792499435,2018,-4.969628970302999,2017,49.26371147293909,300000.0,160000.0,10,3,No,2019,497414.4272196055,0.0,497414.4272196055,197414.42721960548,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",229309.56737749826,182275.97103019385,13217.531567976228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,EQNR + PGR + UNP + TXN,Rebalanced annually,EQNR,Energy,Equinor ASA,5,PGR,Finance,Progressive Corporation (The) Common Stock,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.6077504601884052,10.861682878840487,12.599395681293663,10.95723247200624,29.058679261005906,19.311916435453565,24.351657511973784,2.505804690138427,40.56867033244467,31.48310277905983,2025,0.6077504601884052,2017,40.56867033244467,300000.0,160000.0,10,3,No,2019,497174.4247622867,0.0,497174.4247622867,197174.4247622867,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234449.30833717948,169562.27533318655,13811.174781190988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,EQNR + PGR + GLW + TXN,Rebalanced annually,EQNR,Energy,Equinor ASA,5,PGR,Finance,Progressive Corporation (The) Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,21.583312022220092,27.298243021260163,6.889341508084323,12.049775525918818,24.710771109153782,21.79676565967419,15.67071062288239,0.36927716265251265,41.15167847995514,31.546502949898997,2018,0.36927716265251265,2017,41.15167847995514,300000.0,160000.0,10,3,No,2019,493683.612310822,0.0,493683.612310822,193683.612310822,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234639.508849697,171197.6051184702,11829.798777180753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,BABA + EQNR + GLW + TXN,Rebalanced annually,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,EQNR,Energy,Equinor ASA,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,41.287713042467225,17.392489957445093,-1.6070352910575465,-1.112953976966009,9.76148125560993,13.85763794885904,23.071545095097072,-7.1061564977889145,49.846719620449555,29.8332559633386,2018,-7.1061564977889145,2017,49.846719620449555,300000.0,160000.0,10,3,No,2019,493328.4059039053,0.0,493328.4059039053,193328.40590390528,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",229499.76789001585,183897.87371973455,10829.803017103957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,SONY + PGR + GLW + TXN,Rebalanced annually,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,5,PGR,Finance,Progressive Corporation (The) Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,25.397011559551675,34.416381443440976,13.321767906017014,-8.46955202886469,14.98214926463044,37.615192208683254,26.39102983294518,1.7249681212534482,51.06775243535317,25.611497338480838,2022,-8.46955202886469,2017,51.06775243535317,300000.0,160000.0,10,3,No,2019,493217.30505573197,0.0,493217.30505573197,193217.30505573197,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",216834.49201544252,167566.99359234434,10457.47081355509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,BABA + EQNR + GLW + ADBE,Rebalanced annually,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,EQNR,Energy,Equinor ASA,5,GLW,Industrials,Corning Incorporated Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,37.082468849947595,7.742300870475013,16.110688630560848,-8.811982502715763,8.724936902762494,18.84202107774691,24.62538566902402,1.961951378883577,55.71489054976293,23.053229916030137,2022,-8.811982502715763,2017,55.71489054976293,300000.0,160000.0,10,3,No,2019,491145.98824840435,0.0,491145.98824840435,191145.98824840435,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",209159.6897480904,165692.78196546267,8943.593785944628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,BABA + CNQ + GLW + ADBE,Rebalanced annually,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,38.71592735119395,11.409896056102946,22.23621261463355,-8.793668444604283,13.47584387019501,17.470631776625904,34.804398126012366,-6.362151014149557,54.07126248595296,26.360023691401114,2022,-8.793668444604283,2017,54.07126248595296,300000.0,160000.0,10,3,No,2019,488417.32765999954,0.0,488417.32765999954,188417.32765999954,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",219080.07107420336,177539.43135914812,6244.1046264167235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,CNQ + BAC + SYK + ADBE,Rebalanced annually,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BAC,Finance,Bank of America Corporation Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,4.466727215770093,7.105374453008022,32.40745940133671,-7.252273447875011,39.19332030129589,9.778917540416835,41.755517003212105,-3.554848902232214,37.95187983012226,31.304367630028327,2022,-7.252273447875011,2019,41.755517003212105,300000.0,160000.0,10,2,No,2018,476904.2269944177,0.0,476904.2269944177,176904.22699441772,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",233913.10289008496,162687.52260584023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CNQ + BNS + SYK + ADBE,Rebalanced annually,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,SYK,Health Care,Stryker Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,8.297068461685573,3.0300819206959346,32.70471370533903,-8.505234673307225,36.951609613551945,13.11124593503084,34.57970580377428,-4.597689963692103,34.15072607445887,33.89482360000733,2022,-8.505234673307225,2021,36.951609613551945,300000.0,160000.0,10,2,No,2018,476671.0782332582,0.0,476671.0782332582,176671.07823325822,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",241684.470800022,164221.47238744306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,CNQ + JPM + SYK + ADBE,Rebalanced annually,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,6.773158959142294,9.714067551480435,38.857646438217174,-4.456840110892205,33.727504526627285,11.30346744207854,42.02223347186649,-1.4616605701389513,35.72026787546828,31.596352727426247,2022,-4.456840110892205,2019,42.02223347186649,300000.0,160000.0,10,2,No,2018,476337.3215623674,0.0,476337.3215623674,176337.32156236738,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234789.05818227876,158656.33870727778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,CNQ + BAC + SYK + ASML,Rebalanced annually,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BAC,Finance,Bank of America Corporation Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,23.749762238507955,11.546670714266419,23.063291838515433,-4.719629003863798,51.880382315793355,13.439421375970156,53.61828586051395,-13.249985134176796,34.511722829526484,35.88071978356825,2018,-13.249985134176796,2019,53.61828586051395,300000.0,160000.0,10,2,No,2018,470170.9858419433,0.0,470170.9858419433,170170.9858419433,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",247642.1593507048,173107.73499487434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,BNS + SYK + ASML + NEE,Rebalanced annually,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,SYK,Health Care,Stryker Corporation Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,28.29878144626721,13.164960885637218,11.106238663538235,-18.83019701818268,34.59809087831722,29.052152950245432,47.18288191082702,-3.026725693118756,35.54301183166484,30.186323605077106,2022,-18.83019701818268,2019,47.18288191082702,300000.0,160000.0,10,2,No,2018,467890.61745961185,0.0,467890.61745961185,167890.61745961185,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",230558.97081523133,152506.5730910537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,SHEL + BNS + ASML + NEE,Rebalanced annually,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,34.20993199343605,7.611365508268913,10.204651814056994,-8.272818165625148,39.148298533341766,15.15056454274281,40.27779044125858,-5.513763994845316,35.589358950089796,29.579082880936383,2022,-8.272818165625148,2019,40.27779044125858,300000.0,160000.0,10,2,No,2018,461864.8180879552,0.0,461864.8180879552,161864.81808795518,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",228737.24864280917,150143.36911485792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MA + SHEL + BNS + ASML,Rebalanced annually,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,32.60056188758138,8.288801081835949,22.37887747132406,-6.801442618531527,33.59030557747144,12.681064100866994,44.395834932591264,-2.761467423410791,38.91175329627509,26.698403852087424,2022,-6.801442618531527,2019,44.395834932591264,300000.0,160000.0,10,2,No,2018,461713.60666138516,0.0,461713.60666138516,161713.60666138516,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",220095.21155626222,145738.11729394976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,SHEL + BAC + ASML + NEE,Rebalanced annually,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BAC,Finance,Bank of America Corporation Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,30.37959074752057,11.686658040581001,9.907397510054675,-7.019856940192932,41.39000922108571,11.818236148128804,47.453601640696405,-4.470922933385429,39.39051270575319,26.988626910957386,2022,-7.019856940192932,2019,47.453601640696405,300000.0,160000.0,10,2,No,2018,461388.26337599364,0.0,461388.26337599364,161388.26337599364,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",220965.88073287212,148005.4740583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MA + SHEL + BNS + TSM,Rebalanced annually,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,32.628395858869524,33.35919302041564,22.985504626227083,-8.35781051021311,20.580707223806964,19.27793271008537,37.298851287701986,-1.2185337464593,35.39893333675545,27.503473561019934,2022,-8.35781051021311,2019,37.298851287701986,300000.0,160000.0,10,2,No,2018,459555.2314618871,0.0,459555.2314618871,159555.23146188707,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",222510.42068305984,141276.7361679903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,SHEL + BAC + TSM + NEE,Rebalanced annually,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BAC,Finance,Bank of America Corporation Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,30.407424718808723,36.75704997916069,10.514024664957695,-8.576224831874516,28.380410867421233,18.41510475734718,40.35661799580713,-2.9279892564339374,35.87769274623355,27.793696619889893,2022,-8.576224831874516,2019,40.35661799580713,300000.0,160000.0,10,2,No,2018,459322.6722755109,0.0,459322.6722755109,159322.6722755109,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",223381.08985966968,143525.07093270984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,BAC + ABBV + TSM + NEE,Rebalanced annually,BAC,Finance,Bank of America Corporation Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,33.13578634492629,41.68985438302515,5.406960654329899,-11.276932006822824,29.38056287819753,34.704484882423124,38.79654405309668,-1.2888035602525711,43.14067959409564,23.17680969277965,2022,-11.276932006822824,2017,43.14067959409564,300000.0,160000.0,10,2,No,2018,458119.9439231032,0.0,458119.9439231032,158119.94392310322,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",209530.4290783389,139923.2801391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,MA + JPM + ABBV + TSM,Rebalanced annually,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,33.83284798244381,44.9759830550646,24.03137334847743,-7.010123122746398,18.356754147658602,33.759534342209015,43.18130501308376,3.556681343275216,44.23146198562694,20.58811576132861,2022,-7.010123122746398,2024,44.9759830550646,300000.0,160000.0,10,2,No,2018,455667.1931342541,0.0,455667.1931342541,155667.19313425408,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",201764.34728398587,131007.6678534504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,JPM + ABBV + PLD + TSM,Rebalanced annually,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,37.84295490458657,34.401635614208196,23.57564490257058,-14.177000022165211,36.14913043062399,32.39804260632539,42.358212114944195,-4.333643338610446,38.79512063092435,25.700857368478754,2022,-14.177000022165211,2019,42.358212114944195,300000.0,160000.0,10,2,No,2018,455203.1350596618,0.0,455203.1350596618,155203.1350596618,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217102.5721054363,141327.77684657986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,CVX + JPM + ABBV + AVGO,Rebalanced annually,CVX,Energy,Chevron Corporation Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,32.770380494818085,43.7317989933882,30.235842062728373,14.139805748357093,40.72449204465344,10.277855728527289,23.26263666066668,-3.4264462911901576,36.4023433112466,26.158871068705743,2018,-3.4264462911901576,2024,43.7317989933882,300000.0,160000.0,10,2,No,2018,453278.476728921,0.0,453278.476728921,153278.476728921,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",218476.61320611718,138007.22000019223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,JPM + ABBV + PLD + AVGO,Rebalanced annually,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,36.5138187862947,38.87925329299231,39.03927038120152,-8.307303830730469,47.24669124927232,20.450971514237235,33.41064022149365,-2.551688647995803,40.23998190984427,23.83303740413517,2022,-8.307303830730469,2021,47.24669124927232,300000.0,160000.0,10,2,No,2018,453120.54883032246,0.0,453120.54883032246,153120.54883032246,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",211499.11221240548,136606.3167061587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,MA + CVX + MS + AVGO,Rebalanced annually,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,28.734952162058242,43.921390603349884,31.971176491896404,8.048933546087254,37.635107886031506,19.300679786744837,34.03933889147395,-0.8930062320233938,33.267051288938326,25.821835453288138,2018,-0.8930062320233938,2024,43.921390603349884,300000.0,160000.0,10,2,No,2018,448650.6576862541,0.0,448650.6576862541,148650.65768625413,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217465.50635986438,129809.86789634987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,MA + MS + PLD + AVGO,Rebalanced annually,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,32.478390453534864,39.06884490295399,40.77460481036955,-14.39817603300031,44.15730709065039,29.473795572454783,44.18734245230093,-0.01824858882903957,37.104689887536,23.496001788717564,2022,-14.39817603300031,2019,44.18734245230093,300000.0,160000.0,10,2,No,2018,448565.4613431544,0.0,448565.4613431544,148565.46134315443,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210488.00536615268,128588.92700772372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,WMT + MS + PLD + AVGO,Rebalanced annually,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,36.341379831048584,51.52332960550322,38.14399656680714,-13.849505908686465,44.35985751427941,30.25782382808694,36.938577029203984,-7.204461448877905,36.82347555144001,25.777031934912387,2022,-13.849505908686465,2024,51.52332960550322,300000.0,160000.0,10,2,No,2018,447463.91346088046,0.0,447463.91346088046,147463.91346088046,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217331.09580473718,137359.95873407123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
