Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top100 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top100 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top100 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top100 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 10Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 100,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
31,AMZN + UNP + LRCX + TMUS,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,48.75405562787856,0.10556442790929932,42.40246090524569,32.278074018333754,2025,0.0,2019,48.75405562787856,300000.0,160000.0,10,3,No,2019,505949.96889864595,0.0,505949.96889864595,205949.96889864595,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",236834.2220550013,177257.76047211606,17444.88161288327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,PGR + UNP + LRCX + TMUS,Not rebalanced,PGR,Finance,Progressive Corporation (The) Common Stock,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,50.00517699225946,-4.0407120540667085,43.7166710671548,33.26673939089453,2018,-4.0407120540667085,2019,50.00517699225946,300000.0,160000.0,10,3,No,2019,505759.4999588837,0.0,505759.4999588837,205759.49995888368,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",239800.2181726836,184632.89076955535,17172.407296458114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SONY + UNP + LRCX + TMUS,Not rebalanced,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,5,UNP,Industrials,Union Pacific Corporation Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,54.6956514139199,-4.401803841159236,43.646010527463815,33.192193998942884,2018,-4.401803841159236,2019,54.6956514139199,300000.0,160000.0,10,3,No,2019,504807.959446498,0.0,504807.959446498,204807.95944649802,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",239576.58199682867,184142.20219650253,16036.62366702166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,AMZN + GLW + LRCX + TMUS,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,40.698728404488584,-1.941200591091441,42.99777056041263,32.34147418917297,2018,-1.941200591091441,2017,42.99777056041263,300000.0,160000.0,10,3,No,2019,501760.5534219189,0.0,501760.5534219189,201760.55342191888,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",237024.4225675189,178939.63995524356,15466.062606735446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,PGR + GLW + LRCX + TMUS,Not rebalanced,PGR,Finance,Progressive Corporation (The) Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,LRCX,Technology,Lam Research Corporation Common Stock,5,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,41.75765858756486,-6.03494574893414,44.306941477684234,33.33013956173374,2018,-6.03494574893414,2017,44.306941477684234,300000.0,160000.0,10,3,No,2019,501374.7175467061,0.0,501374.7175467061,201374.7175467061,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",239990.4186852012,186322.83304410265,15078.35115201393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,EQNR + PGR + GLW + TXN,Not rebalanced,EQNR,Energy,Equinor ASA,5,PGR,Finance,Progressive Corporation (The) Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,16.394932958035824,0.17661699590698632,40.25007328150565,31.54650294989898,2025,0.0,2017,40.25007328150565,300000.0,160000.0,10,3,No,2019,490918.67205231456,0.0,490918.67205231456,190918.67205231456,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234639.50884969695,169082.0831090649,9380.710804869072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AMZN + EQNR + GLW + TXN,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,5,EQNR,Energy,Equinor ASA,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,15.99772887137254,4.5571687928271265,38.89229578186744,30.55783757733821,2025,0.0,2017,38.89229578186744,300000.0,160000.0,10,3,No,2019,490612.7436195253,0.0,490612.7436195253,190612.74361952528,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",231673.51273201464,161776.66055199213,9149.096040745382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,EQNR + SYK + GLW + TXN,Not rebalanced,EQNR,Energy,Equinor ASA,5,SYK,Health Care,Stryker Corporation Common Stock,5,GLW,Industrials,Corning Incorporated Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,18.56150606379774,-1.6557420769598319,33.456905813233796,35.493576786067216,2018,-1.6557420769598319,2016,35.493576786067216,300000.0,160000.0,10,3,No,2019,487289.4619478673,0.0,487289.4619478673,187289.4619478673,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",246480.73035820166,168945.55616191588,6148.253501389263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,EQNR + BAC + SYK + TXN,Not rebalanced,EQNR,Energy,Equinor ASA,5,BAC,Finance,Bank of America Corporation Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5905146388618085,33.710919860145985,34.77759990196583,2018,-4.5905146388618085,2016,34.77759990196583,300000.0,160000.0,10,2,No,2018,479047.2629047922,0.0,479047.2629047922,179047.2629047922,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",244332.79970589746,166699.63400680356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,BABA + EQNR + SYK + TXN,Not rebalanced,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,EQNR,Energy,Equinor ASA,5,SYK,Health Care,Stryker Corporation Common Stock,5,TXN,Technology,Texas Instruments Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.576890012971348,46.37473311982987,28.447294160502267,2018,-6.576890012971348,2017,46.37473311982987,300000.0,160000.0,10,2,No,2018,478673.1536986954,0.0,478673.1536986954,178673.15369869542,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",225341.8824815068,169843.57908950624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,CNQ + BAC + SYK + ADBE,Not rebalanced,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BAC,Finance,Bank of America Corporation Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1326553753619146,35.73435202758341,31.30436763002833,2018,-3.1326553753619146,2017,35.73435202758341,300000.0,160000.0,10,2,No,2018,472566.4886874041,0.0,472566.4886874041,172566.48868740408,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",233913.10289008496,157500.43451547134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,CNQ + JPM + SYK + ADBE,Not rebalanced,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,SYK,Health Care,Stryker Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9239848880488566,33.452773469142414,31.596352727426247,2018,-0.9239848880488566,2017,33.452773469142414,300000.0,160000.0,10,2,No,2018,471915.7407259593,0.0,471915.7407259593,171915.7407259593,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",234789.05818227876,153332.5099463294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,BABA + CNQ + BAC + ADBE,Not rebalanced,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BAC,Finance,Bank of America Corporation Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.283556803087766,50.042948430844916,25.644046807299723,2018,-9.283556803087766,2017,50.042948430844916,300000.0,160000.0,10,2,No,2018,470127.8933553421,0.0,470127.8933553421,170127.8933553421,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",216932.14042189915,165491.37958315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,BABA + CNQ + BNS + ADBE,Not rebalanced,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ADBE,Technology,Adobe Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.191807425177235,45.49242501455251,28.234502777278703,2018,-10.191807425177235,2017,45.49242501455251,300000.0,160000.0,10,2,No,2018,469913.7474468006,0.0,469913.7474468006,169913.74744680058,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",224703.50833183608,166926.58336476545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,BABA + CNQ + JPM + ADBE,Not rebalanced,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,CNQ,Energy,Canadian Natural Resources Limited Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ADBE,Technology,Adobe Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.283414119696685,47.625647289446825,25.93603190469762,2018,-7.283414119696685,2017,47.625647289446825,300000.0,160000.0,10,2,No,2018,469774.939465441,0.0,469774.939465441,169774.93946544098,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217808.09571409284,161540.61114674748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,BABA + SHEL + BAC + ASML,Not rebalanced,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,5,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BAC,Finance,Bank of America Corporation Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.4822813692835,52.999890007983396,24.39297807802967,2018,-13.4822813692835,2017,52.999890007983396,300000.0,160000.0,10,2,No,2018,463760.8995902046,0.0,463760.8995902046,163760.8995902046,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",213178.93423408899,166163.5348983474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,SHEL + BAC + ASML + NEE,Not rebalanced,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BAC,Finance,Bank of America Corporation Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.133949854557541,39.43770290555106,26.98862691095738,2018,-5.133949854557541,2017,39.43770290555106,300000.0,160000.0,10,2,No,2018,460505.86809155776,0.0,460505.86809155776,160505.86809155776,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",220965.88073287217,148109.74829893658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,SHEL + BNS + ASML + NEE,Not rebalanced,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.055412921391401,35.146410872009895,29.579082880936358,2018,-6.055412921391401,2017,35.146410872009895,300000.0,160000.0,10,2,No,2018,460099.7335656038,0.0,460099.7335656038,160099.7335656038,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",228737.2486428091,149130.18186814175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,SHEL + JPM + ASML + NEE,Not rebalanced,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9405514128013843,37.07026661447668,27.280612008355277,2018,-2.9405514128013843,2017,37.07026661447668,300000.0,160000.0,10,2,No,2018,459842.47326547746,0.0,459842.47326547746,159842.47326547746,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",221841.83602506586,144079.196102008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,MA + SHEL + BNS + ASML,Not rebalanced,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ASML,Technology,ASML Holding N.V. New York Registry Shares,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6066828767731374,37.96688382355384,26.698403852087417,2018,-3.6066828767731374,2017,37.96688382355384,300000.0,160000.0,10,2,No,2018,458477.1981343363,0.0,458477.1981343363,158477.19813433627,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",220095.21155626222,143658.5048290334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,BNS + ABBV + TSM + NEE,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684684885311095,38.11238625531858,25.767265662758643,2018,-2.684684885311095,2017,38.11238625531858,300000.0,160000.0,10,2,No,2018,456358.8980173771,0.0,456358.8980173771,156358.89801737713,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217301.79698827595,140120.69719619595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,WMT + BNS + TSM + NEE,Not rebalanced,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,NEE,Utilities,NextEra Energy Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3098514546314517,35.302606882127805,27.32707244155459,2018,-3.3098514546314517,2017,35.302606882127805,300000.0,160000.0,10,2,No,2018,455701.1173332516,0.0,455701.1173332516,155701.11733325158,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",221981.21732466377,140346.37382895162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,JPM + ABBV + PLD + TSM,Not rebalanced,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.260930848947508,37.90684432765441,25.700857368478758,2018,-4.260930848947508,2017,37.90684432765441,300000.0,160000.0,10,2,No,2018,453459.5981060361,0.0,453459.5981060361,153459.59810603608,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217102.5721054363,139399.30614477769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WMT + JPM + ABBV + TSM,Not rebalanced,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,JPM,Finance,JP Morgan Chase & Co. Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6070008972015954,43.050869328313524,22.869145907523425,2018,-3.6070008972015954,2017,43.050869328313524,300000.0,160000.0,10,2,No,2018,453422.1317578338,0.0,453422.1317578338,153422.13175783382,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",208607.43772257026,138414.753145657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WMT + MS + ABBV + TSM,Not rebalanced,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,TSM,Technology,Taiwan Semiconductor Manufacturing Company Ltd.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.558556952431839,42.95819028509749,23.253333659504726,2018,-7.558556952431839,2017,42.95819028509749,300000.0,160000.0,10,2,No,2018,449297.01565718115,0.0,449297.01565718115,149297.01565718115,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",209760.0009785142,139869.10134088667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,MS + ABBV + PLD + AVGO,Not rebalanced,MS,Finance,Morgan Stanley Common Stock,5,ABBV,Health Care,AbbVie Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.401568706047556,39.20134447864343,24.217225156116484,2018,-6.401568706047556,2017,39.20134447864343,300000.0,160000.0,10,2,No,2018,447306.9622048653,0.0,447306.9622048653,147306.9622048653,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",212651.67546834942,136013.9913083039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,WMT + MS + PLD + AVGO,Not rebalanced,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0604578240822224,36.34343361301235,25.777031934912387,2018,-7.0604578240822224,2017,36.34343361301235,300000.0,160000.0,10,2,No,2018,446692.09674835776,0.0,446692.09674835776,146692.09674835776,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217331.09580473718,136316.6783289641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,MA + MS + PLD + AVGO,Not rebalanced,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39028642379994594,36.39815568368541,23.496001788717578,2018,-0.39028642379994594,2017,36.39815568368541,300000.0,160000.0,10,2,No,2018,446605.6963518324,0.0,446605.6963518324,146605.69635183242,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210488.00536615273,127101.75725480908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,MA + CVX + MS + AVGO,Not rebalanced,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1044289431240584,32.03658616202436,25.821835453288156,2018,-1.1044289431240584,2017,32.03658616202436,300000.0,160000.0,10,2,No,2018,445729.9256461621,0.0,445729.9256461621,145729.92564616213,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217465.50635986443,127134.03067752498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,WMT + SPGI + PLD + AVGO,Not rebalanced,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,AVGO,Technology,Broadcom Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9861636436780175,44.43541670413731,19.396235001700866,2018,-0.9861636436780175,2017,44.43541670413731,300000.0,160000.0,10,2,No,2018,445009.6041629724,0.0,445009.6041629724,145009.60416297242,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",198188.70500510262,126254.68193465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,MA + CVX + SPGI + ADI,Not rebalanced,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.803073623004005,33.772266954853535,22.269265642586333,2025,0.0,2017,33.772266954853535,300000.0,160000.0,10,2,No,2018,441087.8197875282,0.0,441087.8197875282,141087.8197875282,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",206807.79692775902,116651.4781896532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,SCCO + MA + SPGI + ADI,Not rebalanced,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.176602581216803,44.832467793828854,18.878200173160266,2018,-3.176602581216803,2017,44.832467793828854,300000.0,160000.0,10,2,No,2018,440826.6384589823,0.0,440826.6384589823,140826.63845898228,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",196634.60051948082,124790.74446890107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,SCCO + BP + SPGI + ADI,Not rebalanced,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.051580273946147,37.80568597821703,24.388232328324833,2018,-10.051580273946147,2017,37.80568597821703,300000.0,160000.0,10,2,No,2018,440308.77544774296,0.0,440308.77544774296,140308.77544774296,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",213164.6969849745,133753.0729435318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,SCCO + CVX + SPGI + ADI,Not rebalanced,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.228841307351855,34.96701238741564,26.316775444881003,2018,-11.228841307351855,2017,34.96701238741564,300000.0,160000.0,10,2,No,2018,440294.43102939316,0.0,440294.43102939316,140294.43102939316,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",218950.326334643,135510.71406636457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
